profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.10216498375,0.7,89,3,0.2,0.5,11,33,5,16,17,6,23,73,45,51
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.16119599342,0.7,89,4,0.2,0.613636363636,11,33,6,12,21,5,33,80,54,63
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.11928296089,0.7,89,1,0.3,0.636363636364,19,47,11,16,31,8,40,79,57,65
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.17675209045,0.7,89,2,0.3,0.484848484848,19,47,7,22,25,12,24,67,36,53
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.43696498871,0.7,89,3,0.3,0.530303030303,19,47,11,23,24,8,32,75,57,51
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.27792191505,0.7,89,4,0.3,0.742424242424,19,47,14,12,35,5,53,87,73,74
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,2.00748205185,0.875,112,1,0.2,0.659090909091,10,34,3,8,26,7,27,78,30,76
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,2.79665899277,0.875,112,2,0.2,0.659090909091,10,34,5,10,24,5,33,82,50,70
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,2.06474995613,0.875,112,3,0.2,0.681818181818,10,34,6,10,24,4,37,85,60,70
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,1.76225304604,0.875,112,4,0.2,0.659090909091,10,34,7,12,22,3,36,88,70,64
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,1.64644503593,0.875,112,1,0.3,0.606060606061,15,51,5,16,35,10,23,77,33,68
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,1.45761084557,0.875,112,2,0.3,0.651515151515,15,51,6,14,37,9,30,80,40,72
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,1.81597709656,0.875,112,3,0.3,0.590909090909,15,51,6,18,33,9,25,78,40,64
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,1.32228398323,0.875,112,4,0.3,0.666666666667,15,51,10,17,34,5,37,87,66,66
