profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.81631398201,0.7,89,4,0.3,0.568181818182,22,22,13,10,12,9,56,57,59,54
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.61381483078,0.875,112,1,0.2,0.526315789474,19,19,9,8,11,10,52,52,47,57
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.50589895248,0.875,112,2,0.2,0.605263157895,19,19,8,4,15,11,66,57,42,78
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.76923203468,0.875,112,3,0.2,0.578947368421,19,19,13,10,9,6,56,60,68,47
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.83952307701,0.875,112,4,0.2,0.605263157895,19,19,12,8,11,7,60,61,63,57
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.67173504829,0.875,112,1,0.3,0.553571428571,28,28,14,11,17,14,56,54,50,60
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.80062580109,0.875,112,2,0.3,0.607142857143,28,28,16,10,18,12,61,60,57,64
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.80949997902,0.875,112,3,0.3,0.589285714286,28,28,19,14,14,9,57,60,67,50
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.66276812553,0.875,112,4,0.3,0.517857142857,28,28,15,14,14,13,51,51,53,50
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.937395095825,0.6,76,1,0.2,0.6,10,10,6,4,6,4,60,60,60,60
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.02431797981,0.6,76,2,0.2,0.5,10,10,7,7,3,3,50,50,70,30
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.02948689461,0.6,76,3,0.2,0.75,10,10,5,0,10,5,100,66,50,100
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.90211892128,0.6,76,4,0.2,0.75,10,10,8,3,7,2,72,77,80,70
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.917307138443,0.6,76,1,0.3,0.5,12,12,5,5,7,7,50,50,41,58
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.976533174515,0.6,76,2,0.3,0.708333333333,12,12,10,5,7,2,66,77,83,58
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.898755073547,0.6,76,3,0.3,0.625,12,12,7,4,8,5,63,61,58,66
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.00034093857,0.6,76,4,0.3,0.666666666667,12,12,7,3,9,5,70,64,58,75
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.25154089928,0.7,89,1,0.2,0.388888888889,9,9,5,7,2,4,41,33,55,22
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.34738302231,0.7,89,2,0.2,0.722222222222,9,9,5,1,8,4,83,66,55,88
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.68303203583,0.7,89,3,0.2,0.833333333333,9,9,7,1,8,2,87,80,77,88
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.33878111839,0.7,89,4,0.2,0.777777777778,9,9,7,2,7,2,77,77,77,77
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.26154613495,0.7,89,1,0.3,0.227272727273,11,11,3,9,2,8,25,20,27,18
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.27872204781,0.7,89,2,0.3,0.727272727273,11,11,9,4,7,2,69,77,81,63
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.25643014908,0.7,89,3,0.3,0.681818181818,11,11,8,4,7,3,66,70,72,63
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.29754400253,0.7,89,4,0.3,0.545454545455,11,11,6,5,6,5,54,54,54,54
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.23247218132,0.875,112,1,0.2,0.4375,8,8,3,4,4,5,42,44,37,50
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.18855285645,0.875,112,2,0.2,0.625,8,8,5,3,5,3,62,62,62,62
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.38461089134,0.875,112,3,0.2,0.75,8,8,4,0,8,4,100,66,50,100
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.84212613106,0.875,112,4,0.2,0.6875,8,8,4,1,7,4,80,63,50,87
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.88712906837,0.875,112,1,0.3,0.363636363636,11,11,2,5,6,9,28,40,18,54
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.96565294266,0.875,112,2,0.3,0.545454545455,11,11,4,3,8,7,57,53,36,72
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.26625394821,0.875,112,3,0.3,0.727272727273,11,11,5,0,11,6,100,64,45,100
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.79401087761,0.875,112,4,0.3,0.681818181818,11,11,4,0,11,7,100,61,36,100
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.791865110397,0.6,76,1,0.2,0.566666666667,15,15,11,9,6,4,55,60,73,40
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,1.04103803635,0.6,76,2,0.2,0.5,15,15,7,7,8,8,50,50,46,53
